Id,Amendment_Type__c,SBQQ__Amendment_Owner__c,auto+close_Cancellation__c,
800Do000000x91pIAA,Cancellation,005Do000000v14G
800Do000000x92BIAQ,Cancellation,005Do000000v14G
800Do000000x92MIAQ,Cancellation,005Do000000v14G
800Do000000x93MIAQ,Cancellation,005Do000000v14G
800Do000000x96wIAA,Cancellation,005Do000000v14G
800Do000000x9aEIAQ,Cancellation,005Do000000v14G
800Do000000x9bmIAA,Cancellation,005Do000000v14G
800Do000000x9CXIAY,Cancellation,005Do000000v14G
800Do000000x9D5IAI,Cancellation,005Do000000v14G
800Do000000x9DnIAI,Cancellation,005Do000000v14G
800Do000000x9DVIAY,Cancellation,005Do000000v14G
800Do000000x9EgIAI,Cancellation,005Do000000v14G
800Do000000x9EvIAI,Cancellation,005Do000000v14G
800Do000000x9F1IAI,Cancellation,005Do000000v14G
800Do000000x9fOIAQ,Cancellation,005Do000000v14G
800Do000000x9fpIAA,Cancellation,005Do000000v14G
800Do000000x9fqIAA,Cancellation,005Do000000v14G
800Do000000x9hyIAA,Cancellation,005Do000000v14G
800Do000000x9I3IAI,Cancellation,005Do000000v14G
800Do000000x9ICIAY,Cancellation,005Do000000v14G
800Do000000x9IMIAY,Cancellation,005Do000000v14G
800Do000000x9j9IAA,Cancellation,005Do000000v14G
800Do000000x9jZIAQ,Cancellation,005Do000000v14G
800Do000000x9k4IAA,Cancellation,005Do000000v14G
800Do000000x9OaIAI,Cancellation,005Do000000v14G
800Do000000x9OSIAY,Cancellation,005Do000000v14G
800Do000000x9OUIAY,Cancellation,005Do000000v14G
800Do000000x9OXIAY,Cancellation,005Do000000v14G
800Do000000x9PhIAI,Cancellation,005Do000000v14G
800Do000000x9qoIAA,Cancellation,005Do000000v14G
800Do000000x9rqIAA,Cancellation,005Do000000v14G
800Do000000x9rWIAQ,Cancellation,005Do000000v14G
800Do000000x9s9IAA,Cancellation,005Do000000v14G
800Do000000x9srIAA,Cancellation,005Do000000v14G
800Do000000x9uiIAA,Cancellation,005Do000000v14G
800Do000000x9uTIAQ,Cancellation,005Do000000v14G
800Do000000x9uvIAA,Cancellation,005Do000000v14G
800Do000000x9UxIAI,Cancellation,005Do000000v14G
800Do000000x9uyIAA,Cancellation,005Do000000v14G
800Do000000x9vUIAQ,Cancellation,005Do000000v14G
800Do000000x9vzIAA,Cancellation,005Do000000v14G
800Do000000x9wkIAA,Cancellation,005Do000000v14G
800Do000000x9wsIAA,Cancellation,005Do000000v14G
800Do000000x9x2IAA,Cancellation,005Do000000v14G
800Do000000xA0OIAU,Cancellation,005Do000000v14G
800Do000000xA29IAE,Cancellation,005Do000000v14G
800Do000000xA2CIAU,Cancellation,005Do000000v14G
800Do000000xA2nIAE,Cancellation,005Do000000v14G
800Do000000xA6OIAU,Cancellation,005Do000000v14G
800Do000000xA87IAE,Cancellation,005Do000000v14G
800Do000000xA8kIAE,Cancellation,005Do000000v14G
800Do000000xA8oIAE,Cancellation,005Do000000v14G
800Do000000xA90IAE,Cancellation,005Do000000v14G
800Do000000xACZIA2,Cancellation,005Do000000v14G
800Do000000xADeIAM,Cancellation,005Do000000v14G
800Do000000xAdmIAE,Cancellation,005Do000000v14G
800Do000000xADOIA2,Cancellation,005Do000000v14G
800Do000000xADwIAM,Cancellation,005Do000000v14G
800Do000000xADyIAM,Cancellation,005Do000000v14G
800Do000000xAf0IAE,Cancellation,005Do000000v14G
800Do000000xAfwIAE,Cancellation,005Do000000v14G
800Do000000xAg3IAE,Cancellation,005Do000000v14G
800Do000000xAg9IAE,Cancellation,005Do000000v14G
800Do000000xAgCIAU,Cancellation,005Do000000v14G
800Do000000xAihIAE,Cancellation,005Do000000v14G
800Do000000xAiYIAU,Cancellation,005Do000000v14G
800Do000000xAj8IAE,Cancellation,005Do000000v14G
800Do000000xAj9IAE,Cancellation,005Do000000v14G
800Do000000xAJpIAM,Cancellation,005Do000000v14G
800Do000000xAJtIAM,Cancellation,005Do000000v14G
800Do000000xAJxIAM,Cancellation,005Do000000v14G
800Do000000xAJYIA2,Cancellation,005Do000000v14G
800Do000000xAK3IAM,Cancellation,005Do000000v14G
800Do000000xAkhIAE,Cancellation,005Do000000v14G
800Do000000xAkJIAU,Cancellation,005Do000000v14G
800Do000000xAknIAE,Cancellation,005Do000000v14G
800Do000000xAkrIAE,Cancellation,005Do000000v14G
800Do000000xAlBIAU,Cancellation,005Do000000v14G
800Do000000xAN5IAM,Cancellation,005Do000000v14G
800Do000000xANwIAM,Cancellation,005Do000000v14G
800Do000000xAOOIA2,Cancellation,005Do000000v14G
800Do000000xAotIAE,Cancellation,005Do000000v14G
800Do000000xAouIAE,Cancellation,005Do000000v14G
800Do000000xAoxIAE,Cancellation,005Do000000v14G
800Do000000xApJIAU,Cancellation,005Do000000v14G
800Do000000xApLIAU,Cancellation,005Do000000v14G
800Do000000xArDIAU,Cancellation,005Do000000v14G
800Do000000xAtCIAU,Cancellation,005Do000000v14G
800Do000000xATdIAM,Cancellation,005Do000000v14G
800Do000000xAtKIAU,Cancellation,005Do000000v14G
800Do000000xAtLIAU,Cancellation,005Do000000v14G
800Do000000xAtVIAU,Cancellation,005Do000000v14G
800Do000000xAu3IAE,Cancellation,005Do000000v14G
800Do000000xAu7IAE,Cancellation,005Do000000v14G
800Do000000xAuaIAE,Cancellation,005Do000000v14G
800Do000000xAurIAE,Cancellation,005Do000000v14G
800Do000000xAUvIAM,Cancellation,005Do000000v14G
800Do000000xAuzIAE,Cancellation,005Do000000v14G
800Do000000xAv6IAE,Cancellation,005Do000000v14G
800Do000000xAvAIAU,Cancellation,005Do000000v14G
800Do000000xAVDIA2,Cancellation,005Do000000v14G
800Do000000xAXfIAM,Cancellation,005Do000000v14G
800Do000000xAXYIA2,Cancellation,005Do000000v14G
800Do000000xAYVIA2,Cancellation,005Do000000v14G
800Do000000xAzgIAE,Cancellation,005Do000000v14G
800Do000000xAZgIAM,Cancellation,005Do000000v14G
800Do000000xAzjIAE,Cancellation,005Do000000v14G
800Do000000xAZSIA2,Cancellation,005Do000000v14G
800Do000000xAZsIAM,Cancellation,005Do000000v14G
800Do000000xB0oIAE,Cancellation,005Do000000v14G
800Do000000xB1ZIAU,Cancellation,005Do000000v14G
800Do000000xB24IAE,Cancellation,005Do000000v14G
800Do000000xB4aIAE,Cancellation,005Do000000v14G
800Do000000xB4jIAE,Cancellation,005Do000000v14G
800Do000000xB4UIAU,Cancellation,005Do000000v14G
800Do000000xB5CIAU,Cancellation,005Do000000v14G
800Do000000xB5IIAU,Cancellation,005Do000000v14G
800Do000000xB5KIAU,Cancellation,005Do000000v14G
800Do000000xB65IAE,Cancellation,005Do000000v14G
800Do000000xB6dIAE,Cancellation,005Do000000v14G
800Do000000xB6fIAE,Cancellation,005Do000000v14G
800Do000000xBBeIAM,Cancellation,005Do000000v14G
800Do000000xBC4IAM,Cancellation,005Do000000v14G
800Do000000xBCFIA2,Cancellation,005Do000000v14G
800Do000000xBcmIAE,Cancellation,005Do000000v14G
800Do000000xBCTIA2,Cancellation,005Do000000v14G
800Do000000xBCtIAM,Cancellation,005Do000000v14G
800Do000000xBcvIAE,Cancellation,005Do000000v14G
800Do000000xBCYIA2,Cancellation,005Do000000v14G
800Do000000xBCyIAM,Cancellation,005Do000000v14G
800Do000000xBd4IAE,Cancellation,005Do000000v14G
800Do000000xBd5IAE,Cancellation,005Do000000v14G
800Do000000xBD6IAM,Cancellation,005Do000000v14G
800Do000000xBdvIAE,Cancellation,005Do000000v14G
800Do000000xBdZIAU,Cancellation,005Do000000v14G
800Do000000xBebIAE,Cancellation,005Do000000v14G
800Do000000xBeBIAU,Cancellation,005Do000000v14G
800Do000000xBeMIAU,Cancellation,005Do000000v14G
800Do000000xBeOIAU,Cancellation,005Do000000v14G
800Do000000xBEwIAM,Cancellation,005Do000000v14G
800Do000000xBeWIAU,Cancellation,005Do000000v14G
800Do000000xBf0IAE,Cancellation,005Do000000v14G
800Do000000xBfAIAU,Cancellation,005Do000000v14G
800Do000000xBFgIAM,Cancellation,005Do000000v14G
800Do000000xBFtIAM,Cancellation,005Do000000v14G
800Do000000xBFwIAM,Cancellation,005Do000000v14G
800Do000000xBGKIA2,Cancellation,005Do000000v14G
800Do000000xBGWIA2,Cancellation,005Do000000v14G
800Do000000xBGzIAM,Cancellation,005Do000000v14G
800Do000000xBH2IAM,Cancellation,005Do000000v14G
800Do000000xBH6IAM,Cancellation,005Do000000v14G
800Do000000xBhgIAE,Cancellation,005Do000000v14G
800Do000000xBHgIAM,Cancellation,005Do000000v14G
800Do000000xBHmIAM,Cancellation,005Do000000v14G
800Do000000xBhpIAE,Cancellation,005Do000000v14G
800Do000000xBhQIAU,Cancellation,005Do000000v14G
800Do000000xBHSIA2,Cancellation,005Do000000v14G
800Do000000xBhsIAE,Cancellation,005Do000000v14G
800Do000000xBHUIA2,Cancellation,005Do000000v14G
800Do000000xBi4IAE,Cancellation,005Do000000v14G
800Do000000xBi9IAE,Cancellation,005Do000000v14G
800Do000000xBiBIAU,Cancellation,005Do000000v14G
800Do000000xBicIAE,Cancellation,005Do000000v14G
800Do000000xBieIAE,Cancellation,005Do000000v14G
800Do000000xBiQIAU,Cancellation,005Do000000v14G
800Do000000xBiSIAU,Cancellation,005Do000000v14G
800Do000000xBiWIAU,Cancellation,005Do000000v14G
800Do000000xBj7IAE,Cancellation,005Do000000v14G
800Do000000xBj8IAE,Cancellation,005Do000000v14G
800Do000000xBjEIAU,Cancellation,005Do000000v14G
800Do000000xBjUIAU,Cancellation,005Do000000v14G
800Do000000xBjWIAU,Cancellation,005Do000000v14G
800Do000000xBM0IAM,Cancellation,005Do000000v14G
800Do000000xBMqIAM,Cancellation,005Do000000v14G
800Do000000xBMSIA2,Cancellation,005Do000000v14G
800Do000000xBMUIA2,Cancellation,005Do000000v14G
800Do000000xBN0IAM,Cancellation,005Do000000v14G
800Do000000xBN2IAM,Cancellation,005Do000000v14G
800Do000000xBN7IAM,Cancellation,005Do000000v14G
800Do000000xBNHIA2,Cancellation,005Do000000v14G
800Do000000xBnnIAE,Cancellation,005Do000000v14G
800Do000000xBNRIA2,Cancellation,005Do000000v14G
800Do000000xBNwIAM,Cancellation,005Do000000v14G
800Do000000xBo4IAE,Cancellation,005Do000000v14G
800Do000000xBOaIAM,Cancellation,005Do000000v14G
800Do000000xBocIAE,Cancellation,005Do000000v14G
800Do000000xBoCIAU,Cancellation,005Do000000v14G
800Do000000xBodIAE,Cancellation,005Do000000v14G
800Do000000xBoEIAU,Cancellation,005Do000000v14G
800Do000000xBofIAE,Cancellation,005Do000000v14G
800Do000000xBoiIAE,Cancellation,005Do000000v14G
800Do000000xBoNIAU,Cancellation,005Do000000v14G
800Do000000xBoOIAU,Cancellation,005Do000000v14G
800Do000000xBOQIA2,Cancellation,005Do000000v14G
800Do000000xBoRIAU,Cancellation,005Do000000v14G
800Do000000xBp9IAE,Cancellation,005Do000000v14G
800Do000000xBpBIAU,Cancellation,005Do000000v14G
800Do000000xBpdIAE,Cancellation,005Do000000v14G
800Do000000xBpFIAU,Cancellation,005Do000000v14G
800Do000000xBpiIAE,Cancellation,005Do000000v14G
800Do000000xBpJIAU,Cancellation,005Do000000v14G
800Do000000xBplIAE,Cancellation,005Do000000v14G
800Do000000xBpmIAE,Cancellation,005Do000000v14G
800Do000000xBpqIAE,Cancellation,005Do000000v14G
800Do000000xBpQIAU,Cancellation,005Do000000v14G
800Do000000xBprIAE,Cancellation,005Do000000v14G
800Do000000xBpRIAU,Cancellation,005Do000000v14G
800Do000000xBq0IAE,Cancellation,005Do000000v14G
800Do000000xBq1IAE,Cancellation,005Do000000v14G
800Do000000xBq2IAE,Cancellation,005Do000000v14G
800Do000000xBq7IAE,Cancellation,005Do000000v14G
800Do000000xBqDIAU,Cancellation,005Do000000v14G
800Do000000xBqEIAU,Cancellation,005Do000000v14G
800Do000000xBqFIAU,Cancellation,005Do000000v14G
800Do000000xBREIA2,Cancellation,005Do000000v14G
800Do000000xBRhIAM,Cancellation,005Do000000v14G
800Do000000xBRMIA2,Cancellation,005Do000000v14G
800Do000000xBrvIAE,Cancellation,005Do000000v14G
800Do000000xBRXIA2,Cancellation,005Do000000v14G
800Do000000xBryIAE,Cancellation,005Do000000v14G
800Do000000xBS9IAM,Cancellation,005Do000000v14G
800Do000000xBSJIA2,Cancellation,005Do000000v14G
800Do000000xBSsIAM,Cancellation,005Do000000v14G
800Do000000xBsyIAE,Cancellation,005Do000000v14G
800Do000000xBSZIA2,Cancellation,005Do000000v14G
800Do000000xBszIAE,Cancellation,005Do000000v14G
800Do000000xBT0IAM,Cancellation,005Do000000v14G
800Do000000xBT8IAM,Cancellation,005Do000000v14G
800Do000000xBTAIA2,Cancellation,005Do000000v14G
800Do000000xBtGIAU,Cancellation,005Do000000v14G
800Do000000xBtmIAE,Cancellation,005Do000000v14G
800Do000000xBtpIAE,Cancellation,005Do000000v14G
800Do000000xBTQIA2,Cancellation,005Do000000v14G
800Do000000xBtvIAE,Cancellation,005Do000000v14G
800Do000000xBuDIAU,Cancellation,005Do000000v14G
800Do000000xBuHIAU,Cancellation,005Do000000v14G
800Do000000xBuJIAU,Cancellation,005Do000000v14G
800Do000000xBuMIAU,Cancellation,005Do000000v14G
800Do000000xBuTIAU,Cancellation,005Do000000v14G
800Do000000xBX1IAM,Cancellation,005Do000000v14G
800Do000000xBXeIAM,Cancellation,005Do000000v14G
800Do000000xBXYIA2,Cancellation,005Do000000v14G
800Do000000xBY5IAM,Cancellation,005Do000000v14G
800Do000000xBY8IAM,Cancellation,005Do000000v14G
800Do000000xBYfIAM,Cancellation,005Do000000v14G
800Do000000xByLIAU,Cancellation,005Do000000v14G
800Do000000xBYoIAM,Cancellation,005Do000000v14G
800Do000000xByzIAE,Cancellation,005Do000000v14G
800Do000000xBz7IAE,Cancellation,005Do000000v14G
800Do000000xBz8IAE,Cancellation,005Do000000v14G
800Do000000xBZ8IAM,Cancellation,005Do000000v14G
800Do000000xBzdIAE,Cancellation,005Do000000v14G
800Do000000xBzeIAE,Cancellation,005Do000000v14G
800Do000000xBzLIAU,Cancellation,005Do000000v14G
800Do000000xBzNIAU,Cancellation,005Do000000v14G
800Do000000xBzpIAE,Cancellation,005Do000000v14G
800Do000000xBzPIAU,Cancellation,005Do000000v14G
800Do000000xBzSIAU,Cancellation,005Do000000v14G
800Do000000xBzYIAU,Cancellation,005Do000000v14G
800Do000000xC00IAE,Cancellation,005Do000000v14G
800Do000000xC07IAE,Cancellation,005Do000000v14G
800Do000000xC0dIAE,Cancellation,005Do000000v14G
800Do000000xC0EIAU,Cancellation,005Do000000v14G
800Do000000xC0GIAU,Cancellation,005Do000000v14G
800Do000000xC0jIAE,Cancellation,005Do000000v14G
800Do000000xC0PIAU,Cancellation,005Do000000v14G
800Do000000xC0rIAE,Cancellation,005Do000000v14G
800Do000000xC14IAE,Cancellation,005Do000000v14G
800Do000000xC1aIAE,Cancellation,005Do000000v14G
800Do000000xC1bIAE,Cancellation,005Do000000v14G
800Do000000xC1cIAE,Cancellation,005Do000000v14G
800Do000000xC1CIAU,Cancellation,005Do000000v14G
800Do000000xC1eIAE,Cancellation,005Do000000v14G
800Do000000xC1NIAU,Cancellation,005Do000000v14G
800Do000000xC1TIAU,Cancellation,005Do000000v14G
800Do000000xC1ZIAU,Cancellation,005Do000000v14G
800Do000000xC34IAE,Cancellation,005Do000000v14G
800Do000000xC3EIAU,Cancellation,005Do000000v14G
800Do000000xC3NIAU,Cancellation,005Do000000v14G
800Do000000xC4fIAE,Cancellation,005Do000000v14G
800Do000000xC4KIAU,Cancellation,005Do000000v14G
800Do000000xC4lIAE,Cancellation,005Do000000v14G
800Do000000xC4pIAE,Cancellation,005Do000000v14G
800Do000000xC4UIAU,Cancellation,005Do000000v14G
800Do000000xC53IAE,Cancellation,005Do000000v14G
800Do000000xC54IAE,Cancellation,005Do000000v14G
800Do000000xC5GIAU,Cancellation,005Do000000v14G
800Do000000xC5HIAU,Cancellation,005Do000000v14G
800Do000000xC5iIAE,Cancellation,005Do000000v14G
800Do000000xC5IIAU,Cancellation,005Do000000v14G
800Do000000xC5OIAU,Cancellation,005Do000000v14G
800Do000000xC9cIAE,Cancellation,005Do000000v14G
800Do000000xC9eIAE,Cancellation,005Do000000v14G
800Do000000xC9hIAE,Cancellation,005Do000000v14G
800Do000000xC9iIAE,Cancellation,005Do000000v14G
800Do000000xC9lIAE,Cancellation,005Do000000v14G
800Do000000xC9sIAE,Cancellation,005Do000000v14G
800Do000000xC9yIAE,Cancellation,005Do000000v14G
800Do000000xCA5IAM,Cancellation,005Do000000v14G
800Do000000xCA9IAM,Cancellation,005Do000000v14G
800Do000000xCAaIAM,Cancellation,005Do000000v14G
800Do000000xCABIA2,Cancellation,005Do000000v14G
800Do000000xCAcIAM,Cancellation,005Do000000v14G
800Do000000xCAfIAM,Cancellation,005Do000000v14G
800Do000000xCALIA2,Cancellation,005Do000000v14G
800Do000000xCAnIAM,Cancellation,005Do000000v14G
800Do000000xCaoIAE,Cancellation,005Do000000v14G
800Do000000xCAoIAM,Cancellation,005Do000000v14G
800Do000000xCapIAE,Cancellation,005Do000000v14G
800Do000000xCaqIAE,Cancellation,005Do000000v14G
800Do000000xCarIAE,Cancellation,005Do000000v14G
800Do000000xCAsIAM,Cancellation,005Do000000v14G
800Do000000xCavIAE,Cancellation,005Do000000v14G
800Do000000xCAxIAM,Cancellation,005Do000000v14G
800Do000000xCayIAE,Cancellation,005Do000000v14G
800Do000000xCAyIAM,Cancellation,005Do000000v14G
800Do000000xCB0IAM,Cancellation,005Do000000v14G
800Do000000xCb3IAE,Cancellation,005Do000000v14G
800Do000000xCb7IAE,Cancellation,005Do000000v14G
800Do000000xCBBIA2,Cancellation,005Do000000v14G
800Do000000xCbbIAE,Cancellation,005Do000000v14G
800Do000000xCBDIA2,Cancellation,005Do000000v14G
800Do000000xCBeIAM,Cancellation,005Do000000v14G
800Do000000xCBFIA2,Cancellation,005Do000000v14G
800Do000000xCbFIAU,Cancellation,005Do000000v14G
800Do000000xCBIIA2,Cancellation,005Do000000v14G
800Do000000xCBLIA2,Cancellation,005Do000000v14G
800Do000000xCBMIA2,Cancellation,005Do000000v14G
800Do000000xCbNIAU,Cancellation,005Do000000v14G
800Do000000xCBoIAM,Cancellation,005Do000000v14G
800Do000000xCbqIAE,Cancellation,005Do000000v14G
800Do000000xCbvIAE,Cancellation,005Do000000v14G
800Do000000xCbwIAE,Cancellation,005Do000000v14G
800Do000000xCbYIAU,Cancellation,005Do000000v14G
800Do000000xCC2IAM,Cancellation,005Do000000v14G
800Do000000xCc4IAE,Cancellation,005Do000000v14G
800Do000000xCc8IAE,Cancellation,005Do000000v14G
800Do000000xCCCIA2,Cancellation,005Do000000v14G
800Do000000xCceIAE,Cancellation,005Do000000v14G
800Do000000xCcIIAU,Cancellation,005Do000000v14G
800Do000000xCckIAE,Cancellation,005Do000000v14G
800Do000000xCcpIAE,Cancellation,005Do000000v14G
800Do000000xCcPIAU,Cancellation,005Do000000v14G
800Do000000xCcQIAU,Cancellation,005Do000000v14G
800Do000000xCcrIAE,Cancellation,005Do000000v14G
